sound	utterance	word	trans	f1	f2	duration	step_time
ə	u_3	бЫквс	перейди_(по_мосту)	--undefined--	--undefined--	0.0742748926	234.7113698639
ə	u_3	бЫквс	перейди_(по_мосту)	--undefined--	--undefined--	0.0742748926	234.7213698639
ə	u_3	бЫквс	перейди_(по_мосту)	--undefined--	--undefined--	0.0742748926	234.7313698639
ə	cf	бЫквс	перейди_(по_мосту)	--undefined--	--undefined--	0.0839629221	235.6786257261
ə	cf	бЫквс	перейди_(по_мосту)	--undefined--	--undefined--	0.0839629221	235.6886257261
ə	cf	бЫквс	перейди_(по_мосту)	--undefined--	--undefined--	0.0839629221	235.6986257261
ə	cf	бЫквс	перейди_(по_мосту)	540.8284374234	1167.780558082	0.0839629221	235.7086257261
ə	cf	бЫквс	перейди_(по_мосту)	522.8485745973	1139.3996912647	0.0839629221	235.7186257261
ə	cf	бЫквс	перейди_(по_мосту)	510.1873310005	1120.8913479034	0.0839629221	235.7286257261
ə	cf	бЫквс	перейди_(по_мосту)	490.0688951801	1115.9860442299	0.0839629221	235.7386257261
ə	cf	бЫквс	перейди_(по_мосту)	--undefined--	--undefined--	0.0839629221	235.7486257261
ə	cf	бЫквс	перейди_(по_мосту)	--undefined--	--undefined--	0.0839629221	235.7586257261
ə	u_1	быквшвт	свались_с_чего-то	--undefined--	--undefined--	0.0742748926	241.3284604714
ə	u_1	быквшвт	свались_с_чего-то	--undefined--	--undefined--	0.0742748926	241.3384604714
ə	u_1	быквшвт	свались_с_чего-то	--undefined--	--undefined--	0.0742748926	241.3484604714
ə	u_1	быквшвт	свались_с_чего-то	503.7694221284	1118.918741066	0.0742748926	241.3584604714
ə	u_1	быквшвт	свались_с_чего-то	497.9069210821	1123.3343625522	0.0742748926	241.3684604714
ə	u_1	быквшвт	свались_с_чего-то	--undefined--	--undefined--	0.0742748926	241.3784604714
ə	u_1	быквшвт	свались_с_чего-то	--undefined--	--undefined--	0.0742748926	241.3884604714
ə	u_1	быквшвт	свались_с_чего-то	--undefined--	--undefined--	0.0742748926	241.3984604714
ə	u_2	быквшвт	свались_с_чего-то	--undefined--	--undefined--	0.0871922652	242.4167491148
ə	u_2	быквшвт	свались_с_чего-то	--undefined--	--undefined--	0.0871922652	242.4267491148
ə	u_2	быквшвт	свались_с_чего-то	--undefined--	--undefined--	0.0871922652	242.4367491148
ə	u_2	быквшвт	свались_с_чего-то	543.974942484	1123.3977400902	0.0871922652	242.4467491148
ə	u_2	быквшвт	свались_с_чего-то	534.7248747653	1093.2025448075	0.0871922652	242.4567491148
ə	u_2	быквшвт	свались_с_чего-то	525.4298157908	1071.4059954358	0.0871922652	242.4667491148
ə	u_2	быквшвт	свались_с_чего-то	507.18684794	1072.4441282831	0.0871922652	242.4767491148
ə	u_2	быквшвт	свались_с_чего-то	--undefined--	--undefined--	0.0871922652	242.4867491148
ə	u_2	быквшвт	свались_с_чего-то	--undefined--	--undefined--	0.0871922652	242.4967491148
ə	u_3	быквшвт	свались_с_чего-то	--undefined--	--undefined--	0.0775042357	243.3920107479
ə	u_3	быквшвт	свались_с_чего-то	--undefined--	--undefined--	0.0775042357	243.4020107479
ə	u_3	быквшвт	свались_с_чего-то	--undefined--	--undefined--	0.0775042357	243.4120107479
ə	u_3	быквшвт	свались_с_чего-то	554.1106601992	1109.1046339116	0.0775042357	243.4220107479
ə	u_3	быквшвт	свались_с_чего-то	539.0777547446	1086.9695473612	0.0775042357	243.4320107479
ə	u_3	быквшвт	свались_с_чего-то	512.3028839875	1026.4706903525	0.0775042357	243.4420107479
ə	u_3	быквшвт	свались_с_чего-то	--undefined--	--undefined--	0.0775042357	243.4520107479
ə	u_3	быквшвт	свались_с_чего-то	--undefined--	--undefined--	0.0775042357	243.4620107479
ə	cf	быквшвт	свались_с_чего-то	--undefined--	--undefined--	0.0839629221	244.7286178405
ə	cf	быквшвт	свались_с_чего-то	--undefined--	--undefined--	0.0839629221	244.7386178405
ə	cf	быквшвт	свались_с_чего-то	--undefined--	--undefined--	0.0839629221	244.7486178405
ə	cf	быквшвт	свались_с_чего-то	612.804961145	1197.9278924717	0.0839629221	244.7586178405
ə	cf	быквшвт	свались_с_чего-то	588.3655354648	1162.0062663447	0.0839629221	244.7686178405
ə	cf	быквшвт	свались_с_чего-то	555.1367155253	1119.1978703132	0.0839629221	244.7786178405
ə	cf	быквшвт	свались_с_чего-то	534.1074790324	982.5971115831	0.0839629221	244.7886178405
ə	cf	быквшвт	свались_с_чего-то	--undefined--	--undefined--	0.0839629221	244.7986178405
ə	cf	быквшвт	свались_с_чего-то	--undefined--	--undefined--	0.0839629221	244.8086178405
i	u_1	гIвбзи	хороший_человек	--undefined--	--undefined--	0.1889751029	250.0325538726
i	u_1	гIвбзи	хороший_человек	--undefined--	--undefined--	0.1889751029	250.0425538726
i	u_1	гIвбзи	хороший_человек	--undefined--	--undefined--	0.1889751029	250.0525538726
i	u_1	гIвбзи	хороший_человек	407.0425116481	2385.9107223453	0.1889751029	250.0625538726
i	u_1	гIвбзи	хороший_человек	403.5059997058	2409.0091602935	0.1889751029	250.0725538726
i	u_1	гIвбзи	хороший_человек	414.1649954185	2449.6973966276	0.1889751029	250.0825538726
i	u_1	гIвбзи	хороший_человек	411.905703581	2496.2140336827	0.1889751029	250.0925538726
i	u_1	гIвбзи	хороший_человек	406.6351547137	2482.2527598072	0.1889751029	250.1025538726
i	u_1	гIвбзи	хороший_человек	408.6963532837	2462.7518491657	0.1889751029	250.1125538726
i	u_1	гIвбзи	хороший_человек	423.1022734172	2499.4461557135	0.1889751029	250.1225538726
i	u_1	гIвбзи	хороший_человек	417.7969796433	2477.287540536	0.1889751029	250.1325538726
i	u_1	гIвбзи	хороший_человек	415.1285803799	2497.3008805565	0.1889751029	250.1425538726
i	u_1	гIвбзи	хороший_человек	424.539881316	2494.3738340877	0.1889751029	250.1525538726
i	u_1	гIвбзи	хороший_человек	431.4802950403	2491.6431477555	0.1889751029	250.1625538726
i	u_1	гIвбзи	хороший_человек	438.2630143266	2508.6682749088	0.1889751029	250.1725538726
i	u_1	гIвбзи	хороший_человек	450.9985383988	2475.8874384387	0.1889751029	250.1825538726
i	u_1	гIвбзи	хороший_человек	477.548524252	2543.8808845351	0.1889751029	250.1925538726
i	u_1	гIвбзи	хороший_человек	--undefined--	--undefined--	0.1889751029	250.2025538726
i	u_1	гIвбзи	хороший_человек	--undefined--	--undefined--	0.1889751029	250.2125538726
i	u_2	гIвбзи	хороший_человек	--undefined--	--undefined--	0.19847781	250.9916687898
i	u_2	гIвбзи	хороший_человек	--undefined--	--undefined--	0.19847781	251.0016687898
i	u_2	гIвбзи	хороший_человек	--undefined--	--undefined--	0.19847781	251.0116687898
i	u_2	гIвбзи	хороший_человек	440.5921472271	2293.7821241358	0.19847781	251.0216687898
i	u_2	гIвбзи	хороший_человек	453.2319994413	2297.4592989243	0.19847781	251.0316687898
i	u_2	гIвбзи	хороший_человек	434.3430673699	2390.2896761958	0.19847781	251.0416687898
i	u_2	гIвбзи	хороший_человек	420.7899109472	2432.0462255365	0.19847781	251.0516687898
i	u_2	гIвбзи	хороший_человек	430.0942809657	2416.142272641	0.19847781	251.0616687898
i	u_2	гIвбзи	хороший_человек	427.9321529413	2453.0570934469	0.19847781	251.0716687898
i	u_2	гIвбзи	хороший_человек	428.5304259741	2489.5414496232	0.19847781	251.0816687898
i	u_2	гIвбзи	хороший_человек	431.8328908848	2496.4068429349	0.19847781	251.0916687898
i	u_2	гIвбзи	хороший_человек	414.6527437623	2481.4663996668	0.19847781	251.1016687898
i	u_2	гIвбзи	хороший_человек	409.3244375485	2478.4872290835	0.19847781	251.1116687898
i	u_2	гIвбзи	хороший_человек	415.8493442739	2465.1277429746	0.19847781	251.1216687898
i	u_2	гIвбзи	хороший_человек	417.9521851596	2440.3089120638	0.19847781	251.1316687898
i	u_2	гIвбзи	хороший_человек	421.0932113633	2444.2714500903	0.19847781	251.1416687898
i	u_2	гIвбзи	хороший_человек	419.6399529638	2442.4233675833	0.19847781	251.1516687898
i	u_2	гIвбзи	хороший_человек	412.1160365603	2428.2279281842	0.19847781	251.1616687898
i	u_2	гIвбзи	хороший_человек	--undefined--	--undefined--	0.19847781	251.1716687898
i	u_2	гIвбзи	хороший_человек	--undefined--	--undefined--	0.19847781	251.1816687898
i	u_3	гIвбзи	хороший_человек	--undefined--	--undefined--	0.2402433033	251.8377566967
i	u_3	гIвбзи	хороший_человек	--undefined--	--undefined--	0.2402433033	251.8477566967
i	u_3	гIвбзи	хороший_человек	--undefined--	--undefined--	0.2402433033	251.8577566967
i	u_3	гIвбзи	хороший_человек	444.0844582609	2264.5479357356	0.2402433033	251.8677566967
i	u_3	гIвбзи	хороший_человек	453.7579488606	2280.9169301827	0.2402433033	251.8777566967
i	u_3	гIвбзи	хороший_человек	440.1098222478	2345.8411137716	0.2402433033	251.8877566967
i	u_3	гIвбзи	хороший_человек	433.2659053641	2370.9918659436	0.2402433033	251.8977566967
i	u_3	гIвбзи	хороший_человек	435.0131145877	2408.7877882031	0.2402433033	251.9077566967
i	u_3	гIвбзи	хороший_человек	442.6103808536	2421.132056621	0.2402433033	251.9177566967
i	u_3	гIвбзи	хороший_человек	452.0960661157	2436.609138012	0.2402433033	251.9277566967
i	u_3	гIвбзи	хороший_человек	443.9097616763	2425.3337094368	0.2402433033	251.9377566967
i	u_3	гIвбзи	хороший_человек	450.4857696477	2431.6396631717	0.2402433033	251.9477566967
i	u_3	гIвбзи	хороший_человек	467.4021363295	2484.5926586184	0.2402433033	251.9577566967
i	u_3	гIвбзи	хороший_человек	469.0396781677	2467.5399161484	0.2402433033	251.9677566967
i	u_3	гIвбзи	хороший_человек	466.1239233819	2464.5037072822	0.2402433033	251.9777566967
i	u_3	гIвбзи	хороший_человек	463.4286723515	2418.5513323317	0.2402433033	251.9877566967
i	u_3	гIвбзи	хороший_человек	464.7149199233	2478.3150303247	0.2402433033	251.9977566967
i	u_3	гIвбзи	хороший_человек	473.605629616	2477.2773458195	0.2402433033	252.0077566967
i	u_3	гIвбзи	хороший_человек	467.4442706798	2430.9520154804	0.2402433033	252.0177566967
i	u_3	гIвбзи	хороший_человек	477.2281214075	2420.3247921963	0.2402433033	252.0277566967
i	u_3	гIвбзи	хороший_человек	465.9052582177	2390.1275318509	0.2402433033	252.0377566967
i	u_3	гIвбзи	хороший_человек	503.06708047	2425.6797424406	0.2402433033	252.0477566967
i	u_3	гIвбзи	хороший_человек	--undefined--	--undefined--	0.2402433033	252.0577566967
i	u_3	гIвбзи	хороший_человек	--undefined--	--undefined--	0.2402433033	252.0677566967
i	u_3	гIвбзи	хороший_человек	--undefined--	--undefined--	0.2402433033	252.0777566967
i	cf	гIвбзи	хороший_человек	--undefined--	--undefined--	0.206677962	253.0082750816
i	cf	гIвбзи	хороший_человек	--undefined--	--undefined--	0.206677962	253.0182750816
i	cf	гIвбзи	хороший_человек	--undefined--	--undefined--	0.206677962	253.0282750816
i	cf	гIвбзи	хороший_человек	443.6833328561	2374.0990686099	0.206677962	253.0382750816
i	cf	гIвбзи	хороший_человек	439.8441813267	2427.3407855006	0.206677962	253.0482750816
i	cf	гIвбзи	хороший_человек	427.4880359646	2441.6716436251	0.206677962	253.0582750816
i	cf	гIвбзи	хороший_человек	423.2908820725	2456.8877887536	0.206677962	253.0682750816
i	cf	гIвбзи	хороший_человек	416.1110306845	2434.1747042539	0.206677962	253.0782750816
i	cf	гIвбзи	хороший_человек	409.9122668514	2443.4600263346	0.206677962	253.0882750816
i	cf	гIвбзи	хороший_человек	415.7243679992	2475.9775851153	0.206677962	253.0982750816
i	cf	гIвбзи	хороший_человек	415.702178165	2508.978257306	0.206677962	253.1082750816
i	cf	гIвбзи	хороший_человек	420.9364964875	2484.338133738	0.206677962	253.1182750816
i	cf	гIвбзи	хороший_человек	420.6034721348	2452.3631792222	0.206677962	253.1282750816
i	cf	гIвбзи	хороший_человек	427.5754473393	2474.4776849268	0.206677962	253.1382750816
i	cf	гIвбзи	хороший_человек	440.6597292538	2489.381601472	0.206677962	253.1482750816
i	cf	гIвбзи	хороший_человек	447.2194283159	2451.8417833577	0.206677962	253.1582750816
i	cf	гIвбзи	хороший_человек	445.5953862192	1951.7496062015	0.206677962	253.1682750816
i	cf	гIвбзи	хороший_человек	449.7760185373	2550.8408756623	0.206677962	253.1782750816
i	cf	гIвбзи	хороший_человек	444.7811097325	2516.7665177064	0.206677962	253.1882750816
i	cf	гIвбзи	хороший_человек	--undefined--	--undefined--	0.206677962	253.1982750816
i	cf	гIвбзи	хороший_человек	--undefined--	--undefined--	0.206677962	253.2082750816
a	u_1	дзбжьа	остров	--undefined--	--undefined--	0.2131366483	257.7359092792
a	u_1	дзбжьа	остров	--undefined--	--undefined--	0.2131366483	257.7459092792
a	u_1	дзбжьа	остров	--undefined--	--undefined--	0.2131366483	257.7559092792
a	u_1	дзбжьа	остров	729.6307793905	1739.1273491081	0.2131366483	257.7659092792
a	u_1	дзбжьа	остров	764.1373762567	1757.8219300256	0.2131366483	257.7759092792
a	u_1	дзбжьа	остров	796.1398683404	1785.6277639921	0.2131366483	257.7859092792
a	u_1	дзбжьа	остров	828.3271327213	1778.2276919487	0.2131366483	257.7959092792
a	u_1	дзбжьа	остров	846.6274787077	1751.334056531	0.2131366483	257.8059092792
a	u_1	дзбжьа	остров	872.0808900189	1681.9279922391	0.2131366483	257.8159092792
a	u_1	дзбжьа	остров	895.2552556203	1643.3098362569	0.2131366483	257.8259092792
a	u_1	дзбжьа	остров	920.852584491	1633.0122916113	0.2131366483	257.8359092792
a	u_1	дзбжьа	остров	960.8918724948	1611.5414150259	0.2131366483	257.8459092792
a	u_1	дзбжьа	остров	991.7126756513	1609.307183213	0.2131366483	257.8559092792
a	u_1	дзбжьа	остров	954.3778306418	1616.8488552467	0.2131366483	257.8659092792
a	u_1	дзбжьа	остров	905.9736100433	1628.2262844931	0.2131366483	257.8759092792
a	u_1	дзбжьа	остров	865.7828712904	1602.7835307293	0.2131366483	257.8859092792
a	u_1	дзбжьа	остров	891.0720749591	1632.2955322431	0.2131366483	257.8959092792
a	u_1	дзбжьа	остров	938.9719478711	1680.0805573036	0.2131366483	257.9059092792
a	u_1	дзбжьа	остров	958.6627819407	1709.6546622772	0.2131366483	257.9159092792
a	u_1	дзбжьа	остров	982.419187436	1722.5230749361	0.2131366483	257.9259092792
a	u_1	дзбжьа	остров	--undefined--	--undefined--	0.2131366483	257.9359092792
a	u_1	дзбжьа	остров	--undefined--	--undefined--	0.2131366483	257.9459092792
a	u_2	дзбжьа	остров	--undefined--	--undefined--	0.2389713935	258.7047122259
a	u_2	дзбжьа	остров	--undefined--	--undefined--	0.2389713935	258.7147122259
a	u_2	дзбжьа	остров	--undefined--	--undefined--	0.2389713935	258.7247122259
a	u_2	дзбжьа	остров	625.581812093	1857.3355632906	0.2389713935	258.7347122259
a	u_2	дзбжьа	остров	699.0440425638	1772.5621210586	0.2389713935	258.7447122259
a	u_2	дзбжьа	остров	761.9903680924	1764.869827349	0.2389713935	258.7547122259
a	u_2	дзбжьа	остров	792.4482784104	1747.7503931701	0.2389713935	258.7647122259
a	u_2	дзбжьа	остров	815.1363186897	1730.3449229611	0.2389713935	258.7747122259
a	u_2	дзбжьа	остров	820.7423750515	1708.8496135253	0.2389713935	258.7847122259
a	u_2	дзбжьа	остров	836.831838706	1715.0225284689	0.2389713935	258.7947122259
a	u_2	дзбжьа	остров	851.6848729909	1692.5469232716	0.2389713935	258.8047122259
a	u_2	дзбжьа	остров	851.2460081048	1650.3320490061	0.2389713935	258.8147122259
a	u_2	дзбжьа	остров	858.0894841782	1618.7818300633	0.2389713935	258.8247122259
