Gender;Age;AgeGroup;Education;City;Country;SubjectCode;Score;GivenScore;Stimulus;Prefix;WordType;CorpusFrequency
female;26;adult;completed higher;StPetersburg;Russia;FB;one;1;uvkusnit;u;marginal;1
female;26;adult;completed higher;StPetersburg;Russia;FC;three;3;uvkusnit;u;marginal;1
female;30;adult;completed higher;StPetersburg;Russia;FD;one;1;uvkusnit;u;marginal;1
female;26;adult;completed higher;StPetersburg;Russia;FE;three;3;uvkusnit;u;marginal;1
male;33;adult;completed higher;Izhevsk;Russia;FF;two;2;uvkusnit;u;marginal;1
female;25;adult;completed higher;StPetersburg;Russia;FG;three;3;uvkusnit;u;marginal;1
male;62;adult;completed higher;Izhevsk;Russia;DA;two;2;utulit;u;nonce;0
male;26;adult;completed higher;Izhevsk;Russia;DB;one;1;utulit;u;nonce;0
female;26;adult;completed higher;Izhevsk;Russia;DC;one;1;utulit;u;nonce;0
female;28;adult;completed higher;StPetersburg;Russia;DD;one;1;utulit;u;nonce;0
female;27;adult;completed higher;StPetersburg;Russia;DE;one;1;utulit;u;nonce;0
male;27;adult;completed higher;Samara;Russia;DF;three;3;utulit;u;nonce;0
female;26;adult;completed higher;StPetersburg;Russia;DG;three;3;utulit;u;nonce;0
male;26;adult;completed college;Moskva;Russia;DH;three;3;utulit;u;nonce;0
male;28;adult;completed higher;Kandalaksha;Russia;DI;one;1;utulit;u;nonce;0
female;27;adult;completed higher;Izhevsk;Russia;DJ;one;1;utulit;u;nonce;0
female;27;adult;completed higher;StPetersburg;Russia;DK;one;1;utulit;u;nonce;0
female;31;adult;completed higher;StPetersburg;Russia;DL;three;3;utulit;u;nonce;0
female;26;adult;completed higher;StPetersburg;Russia;DM;two;2;utulit;u;nonce;0
female;26;adult;completed higher;Izhevsk;Russia;DN;one;1;utulit;u;nonce;0
female;27;adult;completed higher;Moskva;Russia;DO;one;1;utulit;u;nonce;0
male;28;adult;completed higher;StPetersburg;Russia;DP;one;1;utulit;u;nonce;0
male;30;adult;completed higher;Belgorod;Russia;DU;one;1;utulit;u;nonce;0
male;29;adult;completed higher;Moskva;Russia;DR;one;1;utulit;u;nonce;0
female;25;adult;completed higher;Moskva;Russia;DS;one;1;utulit;u;nonce;0
female;28;adult;completed higher;Moskva;Russia;DT;two;2;utulit;u;nonce;0
female;26;adult;completed higher;Moskva;Russia;DW;two;2;utulit;u;nonce;0
female;25;adult;completed higher;Moskva;Russia;DY;one;1;utulit;u;nonce;0
female;27;adult;completed higher;Moskva;Russia;EA;one;1;utulit;u;nonce;0
female;25;adult;completed higher;Moskva;Russia;EB;two;2;utulit;u;nonce;0
male;27;adult;completed higher;StPetersburg;Russia;EC;two;2;utulit;u;nonce;0
female;39;adult;completed higher;Moskva;Russia;ED;one;1;utulit;u;nonce;0
female;27;adult;completed higher;Moskva;Russia;EE;one;1;utulit;u;nonce;0
male;29;adult;completed higher;Moskva;Russia;EF;two;2;utulit;u;nonce;0
female;25;adult;completed higher;Moskva;Russia;EG;one;1;utulit;u;nonce;0
female;40;adult;completed higher;Izhevsk;Russia;EH;one;1;utulit;u;nonce;0
female;48;adult;completed higher;Moskva;Russia;EI;one;1;utulit;u;nonce;0
male;28;adult;completed higher;Ufa;Russia;EJ;three;3;utulit;u;nonce;0
male;26;adult;completed higher;Tver;Russia;EK;two;2;utulit;u;nonce;0
female;31;adult;completed higher;Smolensk;Russia;EL;one;1;utulit;u;nonce;0
female;26;adult;completed higher;StPetersburg;Russia;EM;two;2;utulit;u;nonce;0
male;39;adult;completed higher;Rostov;Russia;EN;one;1;utulit;u;nonce;0
female;27;adult;completed higher;Moskva;Russia;EO;one;1;utulit;u;nonce;0
female;25;adult;completed higher;Moskva;Russia;EP;one;1;utulit;u;nonce;0
female;25;adult;completed higher;StPetersburg;Russia;EU;one;1;utulit;u;nonce;0
female;27;adult;completed higher;StPetersburg;Russia;ER;two;2;utulit;u;nonce;0
male;28;adult;completed higher;StPetersburg;Russia;ES;three;3;utulit;u;nonce;0
female;26;adult;completed higher;Izhevsk;Russia;ET;one;1;utulit;u;nonce;0
male;25;adult;completed higher;StPetersburg;Russia;EW;one;1;utulit;u;nonce;0
female;26;adult;completed higher;Izhevsk;Russia;EY;one;1;utulit;u;nonce;0
female;26;adult;completed higher;StPetersburg;Russia;FA;three;3;utulit;u;nonce;0
female;26;adult;completed higher;StPetersburg;Russia;FB;one;1;utulit;u;nonce;0
female;26;adult;completed higher;StPetersburg;Russia;FC;one;1;utulit;u;nonce;0
female;30;adult;completed higher;StPetersburg;Russia;FD;one;1;utulit;u;nonce;0
female;26;adult;completed higher;StPetersburg;Russia;FE;one;1;utulit;u;nonce;0
male;33;adult;completed higher;Izhevsk;Russia;FF;one;1;utulit;u;nonce;0
female;25;adult;completed higher;StPetersburg;Russia;FG;one;1;utulit;u;nonce;0
male;62;adult;completed higher;Izhevsk;Russia;DA;five;5;objasnit;o;standard;18149
male;26;adult;completed higher;Izhevsk;Russia;DB;five;5;objasnit;o;standard;18149
female;26;adult;completed higher;Izhevsk;Russia;DC;five;5;objasnit;o;standard;18149
female;28;adult;completed higher;StPetersburg;Russia;DD;five;5;objasnit;o;standard;18149
female;27;adult;completed higher;StPetersburg;Russia;DE;five;5;objasnit;o;standard;18149
male;27;adult;completed higher;Samara;Russia;DF;five;5;objasnit;o;standard;18149
female;26;adult;completed higher;StPetersburg;Russia;DG;five;5;objasnit;o;standard;18149
male;26;adult;completed college;Moskva;Russia;DH;five;5;objasnit;o;standard;18149
male;28;adult;completed higher;Kandalaksha;Russia;DI;five;5;objasnit;o;standard;18149
female;27;adult;completed higher;Izhevsk;Russia;DJ;five;5;objasnit;o;standard;18149
female;27;adult;completed higher;StPetersburg;Russia;DK;five;5;objasnit;o;standard;18149
female;31;adult;completed higher;StPetersburg;Russia;DL;five;5;objasnit;o;standard;18149
female;26;adult;completed higher;StPetersburg;Russia;DM;five;5;objasnit;o;standard;18149
female;26;adult;completed higher;Izhevsk;Russia;DN;five;5;objasnit;o;standard;18149
female;27;adult;completed higher;Moskva;Russia;DO;five;5;objasnit;o;standard;18149
male;28;adult;completed higher;StPetersburg;Russia;DP;five;5;objasnit;o;standard;18149
male;30;adult;completed higher;Belgorod;Russia;DU;five;5;objasnit;o;standard;18149
male;29;adult;completed higher;Moskva;Russia;DR;five;5;objasnit;o;standard;18149
female;25;adult;completed higher;Moskva;Russia;DS;five;5;objasnit;o;standard;18149
female;28;adult;completed higher;Moskva;Russia;DT;five;5;objasnit;o;standard;18149
female;26;adult;completed higher;Moskva;Russia;DW;five;5;objasnit;o;standard;18149
female;25;adult;completed higher;Moskva;Russia;DY;five;5;objasnit;o;standard;18149
female;27;adult;completed higher;Moskva;Russia;EA;five;5;objasnit;o;standard;18149
female;25;adult;completed higher;Moskva;Russia;EB;five;5;objasnit;o;standard;18149
male;27;adult;completed higher;StPetersburg;Russia;EC;five;5;objasnit;o;standard;18149
female;39;adult;completed higher;Moskva;Russia;ED;five;5;objasnit;o;standard;18149
female;27;adult;completed higher;Moskva;Russia;EE;five;5;objasnit;o;standard;18149
male;29;adult;completed higher;Moskva;Russia;EF;five;5;objasnit;o;standard;18149
female;25;adult;completed higher;Moskva;Russia;EG;five;5;objasnit;o;standard;18149
female;40;adult;completed higher;Izhevsk;Russia;EH;five;5;objasnit;o;standard;18149
female;48;adult;completed higher;Moskva;Russia;EI;five;5;objasnit;o;standard;18149
male;28;adult;completed higher;Ufa;Russia;EJ;five;5;objasnit;o;standard;18149
male;26;adult;completed higher;Tver;Russia;EK;five;5;objasnit;o;standard;18149
female;31;adult;completed higher;Smolensk;Russia;EL;five;5;objasnit;o;standard;18149
female;26;adult;completed higher;StPetersburg;Russia;EM;five;5;objasnit;o;standard;18149
male;39;adult;completed higher;Rostov;Russia;EN;five;5;objasnit;o;standard;18149
female;27;adult;completed higher;Moskva;Russia;EO;five;5;objasnit;o;standard;18149
female;25;adult;completed higher;Moskva;Russia;EP;five;5;objasnit;o;standard;18149
female;25;adult;completed higher;StPetersburg;Russia;EU;five;5;objasnit;o;standard;18149
female;27;adult;completed higher;StPetersburg;Russia;ER;five;5;objasnit;o;standard;18149
male;28;adult;completed higher;StPetersburg;Russia;ES;five;5;objasnit;o;standard;18149
female;26;adult;completed higher;Izhevsk;Russia;ET;five;5;objasnit;o;standard;18149
male;25;adult;completed higher;StPetersburg;Russia;EW;five;5;objasnit;o;standard;18149
female;26;adult;completed higher;Izhevsk;Russia;EY;five;5;objasnit;o;standard;18149
female;26;adult;completed higher;StPetersburg;Russia;FA;five;5;objasnit;o;standard;18149
female;26;adult;completed higher;StPetersburg;Russia;FB;five;5;objasnit;o;standard;18149
female;26;adult;completed higher;StPetersburg;Russia;FC;five;5;objasnit;o;standard;18149
female;30;adult;completed higher;StPetersburg;Russia;FD;five;5;objasnit;o;standard;18149
female;26;adult;completed higher;StPetersburg;Russia;FE;five;5;objasnit;o;standard;18149
male;33;adult;completed higher;Izhevsk;Russia;FF;five;5;objasnit;o;standard;18149
female;25;adult;completed higher;StPetersburg;Russia;FG;five;5;objasnit;o;standard;18149
male;62;adult;completed higher;Izhevsk;Russia;DA;two;2;obmomlit;o;nonce;0
male;26;adult;completed higher;Izhevsk;Russia;DB;one;1;obmomlit;o;nonce;0
female;26;adult;completed higher;Izhevsk;Russia;DC;one;1;obmomlit;o;nonce;0
female;28;adult;completed higher;StPetersburg;Russia;DD;one;1;obmomlit;o;nonce;0
female;27;adult;completed higher;StPetersburg;Russia;DE;one;1;obmomlit;o;nonce;0
male;27;adult;completed higher;Samara;Russia;DF;two;2;obmomlit;o;nonce;0
female;26;adult;completed higher;StPetersburg;Russia;DG;two;2;obmomlit;o;nonce;0
male;26;adult;completed college;Moskva;Russia;DH;two;2;obmomlit;o;nonce;0
male;28;adult;completed higher;Kandalaksha;Russia;DI;one;1;obmomlit;o;nonce;0
female;27;adult;completed higher;Izhevsk;Russia;DJ;two;2;obmomlit;o;nonce;0
female;27;adult;completed higher;StPetersburg;Russia;DK;one;1;obmomlit;o;nonce;0
female;31;adult;completed higher;StPetersburg;Russia;DL;one;1;obmomlit;o;nonce;0
female;26;adult;completed higher;StPetersburg;Russia;DM;one;1;obmomlit;o;nonce;0
female;26;adult;completed higher;Izhevsk;Russia;DN;one;1;obmomlit;o;nonce;0
female;27;adult;completed higher;Moskva;Russia;DO;one;1;obmomlit;o;nonce;0
male;28;adult;completed higher;StPetersburg;Russia;DP;one;1;obmomlit;o;nonce;0
male;30;adult;completed higher;Belgorod;Russia;DU;one;1;obmomlit;o;nonce;0
male;29;adult;completed higher;Moskva;Russia;DR;one;1;obmomlit;o;nonce;0
female;25;adult;completed higher;Moskva;Russia;DS;two;2;obmomlit;o;nonce;0
female;28;adult;completed higher;Moskva;Russia;DT;one;1;obmomlit;o;nonce;0
female;26;adult;completed higher;Moskva;Russia;DW;three;3;obmomlit;o;nonce;0
female;25;adult;completed higher;Moskva;Russia;DY;one;1;obmomlit;o;nonce;0
female;27;adult;completed higher;Moskva;Russia;EA;one;1;obmomlit;o;nonce;0
female;25;adult;completed higher;Moskva;Russia;EB;four;4;obmomlit;o;nonce;0
male;27;adult;completed higher;StPetersburg;Russia;EC;one;1;obmomlit;o;nonce;0
female;39;adult;completed higher;Moskva;Russia;ED;one;1;obmomlit;o;nonce;0
female;27;adult;completed higher;Moskva;Russia;EE;one;1;obmomlit;o;nonce;0
male;29;adult;completed higher;Moskva;Russia;EF;two;2;obmomlit;o;nonce;0
female;25;adult;completed higher;Moskva;Russia;EG;one;1;obmomlit;o;nonce;0
female;40;adult;completed higher;Izhevsk;Russia;EH;one;1;obmomlit;o;nonce;0
female;48;adult;completed higher;Moskva;Russia;EI;one;1;obmomlit;o;nonce;0
male;28;adult;completed higher;Ufa;Russia;EJ;three;3;obmomlit;o;nonce;0
male;26;adult;completed higher;Tver;Russia;EK;two;2;obmomlit;o;nonce;0
female;31;adult;completed higher;Smolensk;Russia;EL;one;1;obmomlit;o;nonce;0
female;26;adult;completed higher;StPetersburg;Russia;EM;one;1;obmomlit;o;nonce;0
male;39;adult;completed higher;Rostov;Russia;EN;one;1;obmomlit;o;nonce;0
female;27;adult;completed higher;Moskva;Russia;EO;two;2;obmomlit;o;nonce;0
female;25;adult;completed higher;Moskva;Russia;EP;one;1;obmomlit;o;nonce;0
female;25;adult;completed higher;StPetersburg;Russia;EU;one;1;obmomlit;o;nonce;0
female;27;adult;completed higher;StPetersburg;Russia;ER;one;1;obmomlit;o;nonce;0
male;28;adult;completed higher;StPetersburg;Russia;ES;two;2;obmomlit;o;nonce;0
female;26;adult;completed higher;Izhevsk;Russia;ET;two;2;obmomlit;o;nonce;0
male;25;adult;completed higher;StPetersburg;Russia;EW;two;2;obmomlit;o;nonce;0
female;26;adult;completed higher;Izhevsk;Russia;EY;one;1;obmomlit;o;nonce;0
female;26;adult;completed higher;StPetersburg;Russia;FA;one;1;obmomlit;o;nonce;0
female;26;adult;completed higher;StPetersburg;Russia;FB;one;1;obmomlit;o;nonce;0
female;26;adult;completed higher;StPetersburg;Russia;FC;one;1;obmomlit;o;nonce;0
female;30;adult;completed higher;StPetersburg;Russia;FD;one;1;obmomlit;o;nonce;0
female;26;adult;completed higher;StPetersburg;Russia;FE;two;2;obmomlit;o;nonce;0
male;33;adult;completed higher;Izhevsk;Russia;FF;one;1;obmomlit;o;nonce;0
female;25;adult;completed higher;StPetersburg;Russia;FG;one;1;obmomlit;o;nonce;0
male;62;adult;completed higher;Izhevsk;Russia;DA;three;3;orzhavit;o;marginal;2
male;26;adult;completed higher;Izhevsk;Russia;DB;one;1;orzhavit;o;marginal;2
female;26;adult;completed higher;Izhevsk;Russia;DC;one;1;orzhavit;o;marginal;2
female;28;adult;completed higher;StPetersburg;Russia;DD;two;2;orzhavit;o;marginal;2
female;27;adult;completed higher;StPetersburg;Russia;DE;three;3;orzhavit;o;marginal;2
male;27;adult;completed higher;Samara;Russia;DF;three;3;orzhavit;o;marginal;2
female;26;adult;completed higher;StPetersburg;Russia;DG;three;3;orzhavit;o;marginal;2
male;26;adult;completed college;Moskva;Russia;DH;four;4;orzhavit;o;marginal;2
male;28;adult;completed higher;Kandalaksha;Russia;DI;one;1;orzhavit;o;marginal;2
female;27;adult;completed higher;Izhevsk;Russia;DJ;three;3;orzhavit;o;marginal;2
female;27;adult;completed higher;StPetersburg;Russia;DK;three;3;orzhavit;o;marginal;2
female;31;adult;completed higher;StPetersburg;Russia;DL;three;3;orzhavit;o;marginal;2
female;26;adult;completed higher;StPetersburg;Russia;DM;two;2;orzhavit;o;marginal;2
female;26;adult;completed higher;Izhevsk;Russia;DN;two;2;orzhavit;o;marginal;2
female;27;adult;completed higher;Moskva;Russia;DO;five;5;orzhavit;o;marginal;2
male;28;adult;completed higher;StPetersburg;Russia;DP;one;1;orzhavit;o;marginal;2
male;30;adult;completed higher;Belgorod;Russia;DU;one;1;orzhavit;o;marginal;2
male;29;adult;completed higher;Moskva;Russia;DR;three;3;orzhavit;o;marginal;2
female;25;adult;completed higher;Moskva;Russia;DS;four;4;orzhavit;o;marginal;2
female;28;adult;completed higher;Moskva;Russia;DT;three;3;orzhavit;o;marginal;2
female;26;adult;completed higher;Moskva;Russia;DW;one;1;orzhavit;o;marginal;2
female;25;adult;completed higher;Moskva;Russia;DY;two;2;orzhavit;o;marginal;2
female;27;adult;completed higher;Moskva;Russia;EA;two;2;orzhavit;o;marginal;2
female;25;adult;completed higher;Moskva;Russia;EB;four;4;orzhavit;o;marginal;2
male;27;adult;completed higher;StPetersburg;Russia;EC;two;2;orzhavit;o;marginal;2
female;39;adult;completed higher;Moskva;Russia;ED;one;1;orzhavit;o;marginal;2
female;27;adult;completed higher;Moskva;Russia;EE;two;2;orzhavit;o;marginal;2
male;29;adult;completed higher;Moskva;Russia;EF;two;2;orzhavit;o;marginal;2
female;25;adult;completed higher;Moskva;Russia;EG;one;1;orzhavit;o;marginal;2
female;40;adult;completed higher;Izhevsk;Russia;EH;one;1;orzhavit;o;marginal;2
female;48;adult;completed higher;Moskva;Russia;EI;four;4;orzhavit;o;marginal;2
male;28;adult;completed higher;Ufa;Russia;EJ;four;4;orzhavit;o;marginal;2
male;26;adult;completed higher;Tver;Russia;EK;three;3;orzhavit;o;marginal;2
female;31;adult;completed higher;Smolensk;Russia;EL;five;5;orzhavit;o;marginal;2
female;26;adult;completed higher;StPetersburg;Russia;EM;one;1;orzhavit;o;marginal;2
male;39;adult;completed higher;Rostov;Russia;EN;one;1;orzhavit;o;marginal;2
female;27;adult;completed higher;Moskva;Russia;EO;three;3;orzhavit;o;marginal;2
female;25;adult;completed higher;Moskva;Russia;EP;two;2;orzhavit;o;marginal;2
female;25;adult;completed higher;StPetersburg;Russia;EU;three;3;orzhavit;o;marginal;2
female;27;adult;completed higher;StPetersburg;Russia;ER;three;3;orzhavit;o;marginal;2
male;28;adult;completed higher;StPetersburg;Russia;ES;four;4;orzhavit;o;marginal;2
female;26;adult;completed higher;Izhevsk;Russia;ET;three;3;orzhavit;o;marginal;2
male;25;adult;completed higher;StPetersburg;Russia;EW;one;1;orzhavit;o;marginal;2
female;26;adult;completed higher;Izhevsk;Russia;EY;one;1;orzhavit;o;marginal;2
female;26;adult;completed higher;StPetersburg;Russia;FA;one;1;orzhavit;o;marginal;2
female;26;adult;completed higher;StPetersburg;Russia;FB;two;2;orzhavit;o;marginal;2
female;26;adult;completed higher;StPetersburg;Russia;FC;four;4;orzhavit;o;marginal;2
female;30;adult;completed higher;StPetersburg;Russia;FD;two;2;orzhavit;o;marginal;2
female;26;adult;completed higher;StPetersburg;Russia;FE;three;3;orzhavit;o;marginal;2
male;33;adult;completed higher;Izhevsk;Russia;FF;two;2;orzhavit;o;marginal;2
female;25;adult;completed higher;StPetersburg;Russia;FG;two;2;orzhavit;o;marginal;2
male;62;adult;completed higher;Izhevsk;Russia;DA;one;1;ochavit;o;nonce;0
male;26;adult;completed higher;Izhevsk;Russia;DB;one;1;ochavit;o;nonce;0
female;26;adult;completed higher;Izhevsk;Russia;DC;one;1;ochavit;o;nonce;0
female;28;adult;completed higher;StPetersburg;Russia;DD;one;1;ochavit;o;nonce;0
female;27;adult;completed higher;StPetersburg;Russia;DE;two;2;ochavit;o;nonce;0
male;27;adult;completed higher;Samara;Russia;DF;one;1;ochavit;o;nonce;0
female;26;adult;completed higher;StPetersburg;Russia;DG;three;3;ochavit;o;nonce;0
male;26;adult;completed college;Moskva;Russia;DH;two;2;ochavit;o;nonce;0
male;28;adult;completed higher;Kandalaksha;Russia;DI;one;1;ochavit;o;nonce;0
female;27;adult;completed higher;Izhevsk;Russia;DJ;two;2;ochavit;o;nonce;0
female;27;adult;completed higher;StPetersburg;Russia;DK;two;2;ochavit;o;nonce;0
female;31;adult;completed higher;StPetersburg;Russia;DL;one;1;ochavit;o;nonce;0
female;26;adult;completed higher;StPetersburg;Russia;DM;one;1;ochavit;o;nonce;0
female;26;adult;completed higher;Izhevsk;Russia;DN;one;1;ochavit;o;nonce;0
female;27;adult;completed higher;Moskva;Russia;DO;two;2;ochavit;o;nonce;0
male;28;adult;completed higher;StPetersburg;Russia;DP;one;1;ochavit;o;nonce;0
male;30;adult;completed higher;Belgorod;Russia;DU;one;1;ochavit;o;nonce;0
male;29;adult;completed higher;Moskva;Russia;DR;one;1;ochavit;o;nonce;0
female;25;adult;completed higher;Moskva;Russia;DS;two;2;ochavit;o;nonce;0
female;28;adult;completed higher;Moskva;Russia;DT;one;1;ochavit;o;nonce;0
female;26;adult;completed higher;Moskva;Russia;DW;three;3;ochavit;o;nonce;0
female;25;adult;completed higher;Moskva;Russia;DY;one;1;ochavit;o;nonce;0
female;27;adult;completed higher;Moskva;Russia;EA;one;1;ochavit;o;nonce;0
female;25;adult;completed higher;Moskva;Russia;EB;two;2;ochavit;o;nonce;0
male;27;adult;completed higher;StPetersburg;Russia;EC;one;1;ochavit;o;nonce;0
female;39;adult;completed higher;Moskva;Russia;ED;one;1;ochavit;o;nonce;0
female;27;adult;completed higher;Moskva;Russia;EE;one;1;ochavit;o;nonce;0
male;29;adult;completed higher;Moskva;Russia;EF;two;2;ochavit;o;nonce;0
