participant_id,age,handedness,sex,question_id,answer,time_ms
0912f84f2fb81492f8e7a4c5c02d33a9,40,right,female,83,Correct,1197
0912f84f2fb81492f8e7a4c5c02d33a9,40,right,female,84,Correct,993
0912f84f2fb81492f8e7a4c5c02d33a9,40,right,female,85,Correct,1370
0912f84f2fb81492f8e7a4c5c02d33a9,40,right,female,86,Correct,2131
0912f84f2fb81492f8e7a4c5c02d33a9,40,right,female,87,Correct,1227
0912f84f2fb81492f8e7a4c5c02d33a9,40,right,female,88,Correct,1238
0912f84f2fb81492f8e7a4c5c02d33a9,40,right,female,89,Correct,1600
0912f84f2fb81492f8e7a4c5c02d33a9,40,right,female,90,Correct,1653
0912f84f2fb81492f8e7a4c5c02d33a9,40,right,female,91,Correct,1288
0912f84f2fb81492f8e7a4c5c02d33a9,40,right,female,92,Correct,1520
0912f84f2fb81492f8e7a4c5c02d33a9,40,right,female,93,Correct,1800
0912f84f2fb81492f8e7a4c5c02d33a9,40,right,female,94,Correct,1358
0912f84f2fb81492f8e7a4c5c02d33a9,40,right,female,95,Correct,2540
0912f84f2fb81492f8e7a4c5c02d33a9,40,right,female,96,Correct,1492
0912f84f2fb81492f8e7a4c5c02d33a9,40,right,female,97,Correct,1756
0912f84f2fb81492f8e7a4c5c02d33a9,40,right,female,98,Correct,1856
0912f84f2fb81492f8e7a4c5c02d33a9,40,right,female,99,Correct,1027
0912f84f2fb81492f8e7a4c5c02d33a9,40,right,female,100,Correct,1110
0912f84f2fb81492f8e7a4c5c02d33a9,40,right,female,101,Correct,1690
0912f84f2fb81492f8e7a4c5c02d33a9,40,right,female,102,Correct,1950
0912f84f2fb81492f8e7a4c5c02d33a9,40,right,female,103,Correct,2768
0912f84f2fb81492f8e7a4c5c02d33a9,40,right,female,104,Correct,1920
0912f84f2fb81492f8e7a4c5c02d33a9,40,right,female,105,Correct,1820
0912f84f2fb81492f8e7a4c5c02d33a9,40,right,female,106,Correct,1258
0912f84f2fb81492f8e7a4c5c02d33a9,40,right,female,107,Correct,1120
0912f84f2fb81492f8e7a4c5c02d33a9,40,right,female,108,Wrong,1030
0912f84f2fb81492f8e7a4c5c02d33a9,40,right,female,109,Wrong,1236
0912f84f2fb81492f8e7a4c5c02d33a9,40,right,female,110,Wrong,1770
0912f84f2fb81492f8e7a4c5c02d33a9,40,right,female,111,Wrong,1800
0912f84f2fb81492f8e7a4c5c02d33a9,40,right,female,112,Wrong,1340
0912f84f2fb81492f8e7a4c5c02d33a9,40,right,female,113,Wrong,1480
0912f84f2fb81492f8e7a4c5c02d33a9,40,right,female,114,Wrong,1210
0912f84f2fb81492f8e7a4c5c02d33a9,40,right,female,115,Wrong,977
0912f84f2fb81492f8e7a4c5c02d33a9,40,right,female,116,Wrong,2358
0912f84f2fb81492f8e7a4c5c02d33a9,40,right,female,117,Wrong,906
0912f84f2fb81492f8e7a4c5c02d33a9,40,right,female,118,Wrong,1110
0912f84f2fb81492f8e7a4c5c02d33a9,40,right,female,119,Wrong,1410
0912f84f2fb81492f8e7a4c5c02d33a9,40,right,female,120,Wrong,1478
0912f84f2fb81492f8e7a4c5c02d33a9,40,right,female,121,Wrong,1597
0912f84f2fb81492f8e7a4c5c02d33a9,40,right,female,122,Wrong,2030
0912f84f2fb81492f8e7a4c5c02d33a9,40,right,female,123,Wrong,2300
0912f84f2fb81492f8e7a4c5c02d33a9,40,right,female,124,Wrong,1850
0912f84f2fb81492f8e7a4c5c02d33a9,40,right,female,125,Wrong,1189
0912f84f2fb81492f8e7a4c5c02d33a9,40,right,female,126,Wrong,1230
0912f84f2fb81492f8e7a4c5c02d33a9,40,right,female,127,Wrong,3781
0912f84f2fb81492f8e7a4c5c02d33a9,40,right,female,128,Wrong,2210
0912f84f2fb81492f8e7a4c5c02d33a9,40,right,female,129,Wrong,1096
0912f84f2fb81492f8e7a4c5c02d33a9,40,right,female,130,Wrong,1040
0912f84f2fb81492f8e7a4c5c02d33a9,40,right,female,131,Wrong,1596
0912f84f2fb81492f8e7a4c5c02d33a9,40,right,female,132,Wrong,1360
0912f84f2fb81492f8e7a4c5c02d33a9,40,right,female,133,Wrong,1261
0912f84f2fb81492f8e7a4c5c02d33a9,40,right,female,134,Wrong,890
09b1c9e98227331746533f60cc9b2c2d,20,right,male,81,Correct,3773
09b1c9e98227331746533f60cc9b2c2d,20,right,male,82,Correct,2380
09b1c9e98227331746533f60cc9b2c2d,20,right,male,83,Correct,1696
09b1c9e98227331746533f60cc9b2c2d,20,right,male,84,Neither correct nor wrong,3036
09b1c9e98227331746533f60cc9b2c2d,20,right,male,85,Correct,6617
09b1c9e98227331746533f60cc9b2c2d,20,right,male,86,Neither correct nor wrong,2852
09b1c9e98227331746533f60cc9b2c2d,20,right,male,87,Correct,1975
09b1c9e98227331746533f60cc9b2c2d,20,right,male,88,Correct,2772
09b1c9e98227331746533f60cc9b2c2d,20,right,male,89,Correct,1283
09b1c9e98227331746533f60cc9b2c2d,20,right,male,90,Correct,2174
09b1c9e98227331746533f60cc9b2c2d,20,right,male,91,Correct,1388
09b1c9e98227331746533f60cc9b2c2d,20,right,male,92,Correct,3091
09b1c9e98227331746533f60cc9b2c2d,20,right,male,93,Correct,1204
09b1c9e98227331746533f60cc9b2c2d,20,right,male,94,Correct,1786
09b1c9e98227331746533f60cc9b2c2d,20,right,male,95,Correct,1784
09b1c9e98227331746533f60cc9b2c2d,20,right,male,96,Correct,2003
09b1c9e98227331746533f60cc9b2c2d,20,right,male,97,Correct,2817
09b1c9e98227331746533f60cc9b2c2d,20,right,male,98,Neither correct nor wrong,4975
09b1c9e98227331746533f60cc9b2c2d,20,right,male,99,Correct,2687
09b1c9e98227331746533f60cc9b2c2d,20,right,male,100,Correct,3568
09b1c9e98227331746533f60cc9b2c2d,20,right,male,101,Neither correct nor wrong,3548
09b1c9e98227331746533f60cc9b2c2d,20,right,male,102,Correct,2761
09b1c9e98227331746533f60cc9b2c2d,20,right,male,103,Correct,1625
09b1c9e98227331746533f60cc9b2c2d,20,right,male,104,Correct,2610
09b1c9e98227331746533f60cc9b2c2d,20,right,male,105,Correct,3168
09b1c9e98227331746533f60cc9b2c2d,20,right,male,106,Correct,2933
09b1c9e98227331746533f60cc9b2c2d,20,right,male,107,Correct,4458
09b1c9e98227331746533f60cc9b2c2d,20,right,male,108,Wrong,1657
09b1c9e98227331746533f60cc9b2c2d,20,right,male,109,Wrong,2330
09b1c9e98227331746533f60cc9b2c2d,20,right,male,110,Wrong,2232
09b1c9e98227331746533f60cc9b2c2d,20,right,male,111,Wrong,2137
09b1c9e98227331746533f60cc9b2c2d,20,right,male,112,Wrong,1453
09b1c9e98227331746533f60cc9b2c2d,20,right,male,113,Wrong,2319
09b1c9e98227331746533f60cc9b2c2d,20,right,male,114,Wrong,2453
09b1c9e98227331746533f60cc9b2c2d,20,right,male,115,Wrong,1862
09b1c9e98227331746533f60cc9b2c2d,20,right,male,116,Wrong,1868
09b1c9e98227331746533f60cc9b2c2d,20,right,male,117,Wrong,4006
09b1c9e98227331746533f60cc9b2c2d,20,right,male,118,Wrong,1971
09b1c9e98227331746533f60cc9b2c2d,20,right,male,119,Wrong,2076
09b1c9e98227331746533f60cc9b2c2d,20,right,male,120,Wrong,3441
09b1c9e98227331746533f60cc9b2c2d,20,right,male,121,Wrong,2858
09b1c9e98227331746533f60cc9b2c2d,20,right,male,122,Wrong,1519
09b1c9e98227331746533f60cc9b2c2d,20,right,male,123,Wrong,2657
09b1c9e98227331746533f60cc9b2c2d,20,right,male,124,Wrong,1520
09b1c9e98227331746533f60cc9b2c2d,20,right,male,125,Wrong,2229
09b1c9e98227331746533f60cc9b2c2d,20,right,male,126,Wrong,1784
09b1c9e98227331746533f60cc9b2c2d,20,right,male,127,Wrong,3097
09b1c9e98227331746533f60cc9b2c2d,20,right,male,128,Wrong,5023
09b1c9e98227331746533f60cc9b2c2d,20,right,male,129,Wrong,2005
09b1c9e98227331746533f60cc9b2c2d,20,right,male,130,Wrong,2184
09b1c9e98227331746533f60cc9b2c2d,20,right,male,131,Wrong,2736
09b1c9e98227331746533f60cc9b2c2d,20,right,male,132,Wrong,2753
09b1c9e98227331746533f60cc9b2c2d,20,right,male,133,Wrong,2930
09b1c9e98227331746533f60cc9b2c2d,20,right,male,134,Wrong,3790
0a14b7b4f101746c9cd29fbaa746ba5e,41,right,male,81,Correct,1849
0a14b7b4f101746c9cd29fbaa746ba5e,41,right,male,82,Correct,2789
0a14b7b4f101746c9cd29fbaa746ba5e,41,right,male,83,Correct,2395
0a14b7b4f101746c9cd29fbaa746ba5e,41,right,male,84,Correct,2234
0a14b7b4f101746c9cd29fbaa746ba5e,41,right,male,85,Correct,2014
0a14b7b4f101746c9cd29fbaa746ba5e,41,right,male,86,Correct,6072
0a14b7b4f101746c9cd29fbaa746ba5e,41,right,male,87,Correct,5252
0a14b7b4f101746c9cd29fbaa746ba5e,41,right,male,88,Correct,3490
0a14b7b4f101746c9cd29fbaa746ba5e,41,right,male,89,Correct,3101
0a14b7b4f101746c9cd29fbaa746ba5e,41,right,male,90,Correct,2338
0a14b7b4f101746c9cd29fbaa746ba5e,41,right,male,91,Correct,8926
0a14b7b4f101746c9cd29fbaa746ba5e,41,right,male,92,Correct,3199
0a14b7b4f101746c9cd29fbaa746ba5e,41,right,male,93,Correct,2201
0a14b7b4f101746c9cd29fbaa746ba5e,41,right,male,94,Correct,2047
0a14b7b4f101746c9cd29fbaa746ba5e,41,right,male,95,Correct,3397
0a14b7b4f101746c9cd29fbaa746ba5e,41,right,male,96,Correct,1647
0a14b7b4f101746c9cd29fbaa746ba5e,41,right,male,97,Correct,2210
0a14b7b4f101746c9cd29fbaa746ba5e,41,right,male,98,Correct,3398
0a14b7b4f101746c9cd29fbaa746ba5e,41,right,male,99,Correct,11388
0a14b7b4f101746c9cd29fbaa746ba5e,41,right,male,100,Correct,1626
0a14b7b4f101746c9cd29fbaa746ba5e,41,right,male,101,Correct,3820
0a14b7b4f101746c9cd29fbaa746ba5e,41,right,male,102,Correct,3441
0a14b7b4f101746c9cd29fbaa746ba5e,41,right,male,103,Correct,2301
0a14b7b4f101746c9cd29fbaa746ba5e,41,right,male,104,Correct,4905
0a14b7b4f101746c9cd29fbaa746ba5e,41,right,male,105,Correct,2480
0a14b7b4f101746c9cd29fbaa746ba5e,41,right,male,106,Correct,3543
0a14b7b4f101746c9cd29fbaa746ba5e,41,right,male,107,Correct,1857
0a14b7b4f101746c9cd29fbaa746ba5e,41,right,male,108,Wrong,1654
0a14b7b4f101746c9cd29fbaa746ba5e,41,right,male,109,Wrong,2280
0a14b7b4f101746c9cd29fbaa746ba5e,41,right,male,110,Wrong,3229
0a14b7b4f101746c9cd29fbaa746ba5e,41,right,male,111,Wrong,2895
0a14b7b4f101746c9cd29fbaa746ba5e,41,right,male,112,Wrong,1814
0a14b7b4f101746c9cd29fbaa746ba5e,41,right,male,113,Wrong,5147
0a14b7b4f101746c9cd29fbaa746ba5e,41,right,male,114,Wrong,1897
0a14b7b4f101746c9cd29fbaa746ba5e,41,right,male,115,Wrong,1972
0a14b7b4f101746c9cd29fbaa746ba5e,41,right,male,116,Wrong,3049
0a14b7b4f101746c9cd29fbaa746ba5e,41,right,male,117,Wrong,1571
0a14b7b4f101746c9cd29fbaa746ba5e,41,right,male,118,Wrong,6528
0a14b7b4f101746c9cd29fbaa746ba5e,41,right,male,119,Wrong,1629
0a14b7b4f101746c9cd29fbaa746ba5e,41,right,male,120,Wrong,3024
0a14b7b4f101746c9cd29fbaa746ba5e,41,right,male,121,Wrong,3287
0a14b7b4f101746c9cd29fbaa746ba5e,41,right,male,122,Wrong,2296
0a14b7b4f101746c9cd29fbaa746ba5e,41,right,male,123,Wrong,2277
0a14b7b4f101746c9cd29fbaa746ba5e,41,right,male,124,Wrong,6147
0a14b7b4f101746c9cd29fbaa746ba5e,41,right,male,125,Wrong,2981
0a14b7b4f101746c9cd29fbaa746ba5e,41,right,male,126,Wrong,4021
0a14b7b4f101746c9cd29fbaa746ba5e,41,right,male,127,Wrong,3101
0a14b7b4f101746c9cd29fbaa746ba5e,41,right,male,128,Wrong,4171
0a14b7b4f101746c9cd29fbaa746ba5e,41,right,male,129,Wrong,2006
0a14b7b4f101746c9cd29fbaa746ba5e,41,right,male,130,Wrong,2906
0a14b7b4f101746c9cd29fbaa746ba5e,41,right,male,131,Wrong,4284
0a14b7b4f101746c9cd29fbaa746ba5e,41,right,male,132,Wrong,5901
0a14b7b4f101746c9cd29fbaa746ba5e,41,right,male,133,Neither correct nor wrong,4526
0a14b7b4f101746c9cd29fbaa746ba5e,41,right,male,134,Wrong,2020
0c5f9fa53880d6f58511b42b6d60430a,31,right,female,81,Correct,1272
0c5f9fa53880d6f58511b42b6d60430a,31,right,female,82,Correct,1141
0c5f9fa53880d6f58511b42b6d60430a,31,right,female,83,Correct,3681
0c5f9fa53880d6f58511b42b6d60430a,31,right,female,84,Correct,3663
0c5f9fa53880d6f58511b42b6d60430a,31,right,female,85,Correct,2798
0c5f9fa53880d6f58511b42b6d60430a,31,right,female,86,Correct,1440
0c5f9fa53880d6f58511b42b6d60430a,31,right,female,87,Correct,2247
0c5f9fa53880d6f58511b42b6d60430a,31,right,female,88,Correct,1713
0c5f9fa53880d6f58511b42b6d60430a,31,right,female,89,Correct,1915
0c5f9fa53880d6f58511b42b6d60430a,31,right,female,90,Correct,2552
0c5f9fa53880d6f58511b42b6d60430a,31,right,female,91,Correct,3568
0c5f9fa53880d6f58511b42b6d60430a,31,right,female,92,Correct,1466
0c5f9fa53880d6f58511b42b6d60430a,31,right,female,93,Correct,1866
0c5f9fa53880d6f58511b42b6d60430a,31,right,female,94,Correct,1629
0c5f9fa53880d6f58511b42b6d60430a,31,right,female,95,Correct,1803
0c5f9fa53880d6f58511b42b6d60430a,31,right,female,96,Correct,1375
0c5f9fa53880d6f58511b42b6d60430a,31,right,female,97,Correct,3542
0c5f9fa53880d6f58511b42b6d60430a,31,right,female,98,Correct,1650
0c5f9fa53880d6f58511b42b6d60430a,31,right,female,99,Correct,1463
0c5f9fa53880d6f58511b42b6d60430a,31,right,female,100,Correct,1290
0c5f9fa53880d6f58511b42b6d60430a,31,right,female,101,Correct,4601
0c5f9fa53880d6f58511b42b6d60430a,31,right,female,102,Correct,4386
0c5f9fa53880d6f58511b42b6d60430a,31,right,female,103,Correct,4087
0c5f9fa53880d6f58511b42b6d60430a,31,right,female,104,Correct,3735
0c5f9fa53880d6f58511b42b6d60430a,31,right,female,105,Correct,2984
0c5f9fa53880d6f58511b42b6d60430a,31,right,female,106,Correct,2461
0c5f9fa53880d6f58511b42b6d60430a,31,right,female,107,Correct,1835
0c5f9fa53880d6f58511b42b6d60430a,31,right,female,108,Neither correct nor wrong,2791
0c5f9fa53880d6f58511b42b6d60430a,31,right,female,109,Wrong,2196
0c5f9fa53880d6f58511b42b6d60430a,31,right,female,110,Wrong,2471
0c5f9fa53880d6f58511b42b6d60430a,31,right,female,111,Wrong,2096
0c5f9fa53880d6f58511b42b6d60430a,31,right,female,112,Wrong,2159
0c5f9fa53880d6f58511b42b6d60430a,31,right,female,113,Wrong,2730
0c5f9fa53880d6f58511b42b6d60430a,31,right,female,114,Wrong,3435
0c5f9fa53880d6f58511b42b6d60430a,31,right,female,115,Wrong,2726
0c5f9fa53880d6f58511b42b6d60430a,31,right,female,116,Wrong,4129
0c5f9fa53880d6f58511b42b6d60430a,31,right,female,117,Wrong,3246
0c5f9fa53880d6f58511b42b6d60430a,31,right,female,118,Wrong,3586
0c5f9fa53880d6f58511b42b6d60430a,31,right,female,119,Wrong,2085
0c5f9fa53880d6f58511b42b6d60430a,31,right,female,120,Wrong,2177
0c5f9fa53880d6f58511b42b6d60430a,31,right,female,121,Neither correct nor wrong,2729
0c5f9fa53880d6f58511b42b6d60430a,31,right,female,122,Wrong,5603
0c5f9fa53880d6f58511b42b6d60430a,31,right,female,123,Wrong,6351
0c5f9fa53880d6f58511b42b6d60430a,31,right,female,124,Wrong,3794
0c5f9fa53880d6f58511b42b6d60430a,31,right,female,125,Wrong,2455
0c5f9fa53880d6f58511b42b6d60430a,31,right,female,126,Wrong,3150
0c5f9fa53880d6f58511b42b6d60430a,31,right,female,127,Wrong,4070
0c5f9fa53880d6f58511b42b6d60430a,31,right,female,128,Wrong,3870
0c5f9fa53880d6f58511b42b6d60430a,31,right,female,129,Wrong,2618
0c5f9fa53880d6f58511b42b6d60430a,31,right,female,130,Wrong,2143
0c5f9fa53880d6f58511b42b6d60430a,31,right,female,131,Wrong,2621
0c5f9fa53880d6f58511b42b6d60430a,31,right,female,132,Wrong,3777
0c5f9fa53880d6f58511b42b6d60430a,31,right,female,133,Correct,2796
0c5f9fa53880d6f58511b42b6d60430a,31,right,female,134,Wrong,70608
0de79b755040a4700c5aaae7619ffb13,18,right,male,81,Correct,1621
0de79b755040a4700c5aaae7619ffb13,18,right,male,82,Neither correct nor wrong,3023
0de79b755040a4700c5aaae7619ffb13,18,right,male,83,Neither correct nor wrong,3006
0de79b755040a4700c5aaae7619ffb13,18,right,male,84,Correct,2266
0de79b755040a4700c5aaae7619ffb13,18,right,male,85,Correct,1835
0de79b755040a4700c5aaae7619ffb13,18,right,male,86,Wrong,3677
0de79b755040a4700c5aaae7619ffb13,18,right,male,87,Correct,1757
0de79b755040a4700c5aaae7619ffb13,18,right,male,88,Correct,2865
0de79b755040a4700c5aaae7619ffb13,18,right,male,89,Correct,1900
0de79b755040a4700c5aaae7619ffb13,18,right,male,90,Correct,2640
0de79b755040a4700c5aaae7619ffb13,18,right,male,91,Neither correct nor wrong,1992
0de79b755040a4700c5aaae7619ffb13,18,right,male,92,Correct,1865
0de79b755040a4700c5aaae7619ffb13,18,right,male,93,Correct,1590
0de79b755040a4700c5aaae7619ffb13,18,right,male,94,Correct,2194
0de79b755040a4700c5aaae7619ffb13,18,right,male,95,Correct,1790
0de79b755040a4700c5aaae7619ffb13,18,right,male,96,Neither correct nor wrong,2998
0de79b755040a4700c5aaae7619ffb13,18,right,male,97,Neither correct nor wrong,2461
0de79b755040a4700c5aaae7619ffb13,18,right,male,98,Neither correct nor wrong,4285
0de79b755040a4700c5aaae7619ffb13,18,right,male,99,Correct,2051
0de79b755040a4700c5aaae7619ffb13,18,right,male,100,Correct,1345
0de79b755040a4700c5aaae7619ffb13,18,right,male,101,Correct,1807
0de79b755040a4700c5aaae7619ffb13,18,right,male,102,Correct,1826
0de79b755040a4700c5aaae7619ffb13,18,right,male,103,Correct,2959
0de79b755040a4700c5aaae7619ffb13,18,right,male,104,Correct,2649
0de79b755040a4700c5aaae7619ffb13,18,right,male,105,Correct,1756
0de79b755040a4700c5aaae7619ffb13,18,right,male,106,Correct,4296
0de79b755040a4700c5aaae7619ffb13,18,right,male,107,Correct,2205
0de79b755040a4700c5aaae7619ffb13,18,right,male,108,Wrong,1316
0de79b755040a4700c5aaae7619ffb13,18,right,male,109,Wrong,1734
0de79b755040a4700c5aaae7619ffb13,18,right,male,110,Wrong,1640
0de79b755040a4700c5aaae7619ffb13,18,right,male,111,Wrong,1399
0de79b755040a4700c5aaae7619ffb13,18,right,male,112,Wrong,2008
0de79b755040a4700c5aaae7619ffb13,18,right,male,113,Correct,2168
0de79b755040a4700c5aaae7619ffb13,18,right,male,114,Wrong,1369
0de79b755040a4700c5aaae7619ffb13,18,right,male,115,Correct,1949
0de79b755040a4700c5aaae7619ffb13,18,right,male,116,Wrong,2732
0de79b755040a4700c5aaae7619ffb13,18,right,male,117,Wrong,1756
0de79b755040a4700c5aaae7619ffb13,18,right,male,118,Correct,1993
0de79b755040a4700c5aaae7619ffb13,18,right,male,119,Correct,1595
0de79b755040a4700c5aaae7619ffb13,18,right,male,120,Wrong,1927
0de79b755040a4700c5aaae7619ffb13,18,right,male,121,Wrong,2689
0de79b755040a4700c5aaae7619ffb13,18,right,male,122,Wrong,1751
0de79b755040a4700c5aaae7619ffb13,18,right,male,123,Wrong,1867
0de79b755040a4700c5aaae7619ffb13,18,right,male,124,Wrong,2955
0de79b755040a4700c5aaae7619ffb13,18,right,male,125,Wrong,1532
0de79b755040a4700c5aaae7619ffb13,18,right,male,126,Wrong,2342
0de79b755040a4700c5aaae7619ffb13,18,right,male,127,Wrong,2987
0de79b755040a4700c5aaae7619ffb13,18,right,male,128,Correct,2172
0de79b755040a4700c5aaae7619ffb13,18,right,male,129,Correct,1910
0de79b755040a4700c5aaae7619ffb13,18,right,male,130,Wrong,1724
0de79b755040a4700c5aaae7619ffb13,18,right,male,131,Wrong,3051
0de79b755040a4700c5aaae7619ffb13,18,right,male,132,Wrong,1877
0de79b755040a4700c5aaae7619ffb13,18,right,male,133,Correct,1864
0de79b755040a4700c5aaae7619ffb13,18,right,male,134,Wrong,3075
0e1d152c354265b6c4ee9f94e4d34502,57,right,male,81,Correct,1830
0e1d152c354265b6c4ee9f94e4d34502,57,right,male,82,Correct,3334
0e1d152c354265b6c4ee9f94e4d34502,57,right,male,83,Correct,1431
0e1d152c354265b6c4ee9f94e4d34502,57,right,male,84,Correct,1807
0e1d152c354265b6c4ee9f94e4d34502,57,right,male,85,Correct,2199
0e1d152c354265b6c4ee9f94e4d34502,57,right,male,86,Correct,2312
0e1d152c354265b6c4ee9f94e4d34502,57,right,male,87,Correct,2049
0e1d152c354265b6c4ee9f94e4d34502,57,right,male,88,Correct,2990
0e1d152c354265b6c4ee9f94e4d34502,57,right,male,89,Correct,2549
0e1d152c354265b6c4ee9f94e4d34502,57,right,male,90,Correct,1455
0e1d152c354265b6c4ee9f94e4d34502,57,right,male,91,Correct,5344
0e1d152c354265b6c4ee9f94e4d34502,57,right,male,92,Correct,2159
0e1d152c354265b6c4ee9f94e4d34502,57,right,male,93,Correct,5242
0e1d152c354265b6c4ee9f94e4d34502,57,right,male,94,Correct,1623
0e1d152c354265b6c4ee9f94e4d34502,57,right,male,95,Correct,1569
0e1d152c354265b6c4ee9f94e4d34502,57,right,male,96,Correct,2392
0e1d152c354265b6c4ee9f94e4d34502,57,right,male,97,Correct,2879
0e1d152c354265b6c4ee9f94e4d34502,57,right,male,98,Correct,1479
0e1d152c354265b6c4ee9f94e4d34502,57,right,male,99,Correct,3615
0e1d152c354265b6c4ee9f94e4d34502,57,right,male,100,Correct,2084
0e1d152c354265b6c4ee9f94e4d34502,57,right,male,101,Correct,3688
0e1d152c354265b6c4ee9f94e4d34502,57,right,male,102,Correct,3126
0e1d152c354265b6c4ee9f94e4d34502,57,right,male,103,Correct,1555
0e1d152c354265b6c4ee9f94e4d34502,57,right,male,104,Correct,3676
0e1d152c354265b6c4ee9f94e4d34502,57,right,male,105,Correct,2008
0e1d152c354265b6c4ee9f94e4d34502,57,right,male,106,Correct,1768
0e1d152c354265b6c4ee9f94e4d34502,57,right,male,107,Correct,2824
0e1d152c354265b6c4ee9f94e4d34502,57,right,male,108,Wrong,1993
0e1d152c354265b6c4ee9f94e4d34502,57,right,male,109,Wrong,2224
0e1d152c354265b6c4ee9f94e4d34502,57,right,male,110,Wrong,1127
0e1d152c354265b6c4ee9f94e4d34502,57,right,male,111,Wrong,1295
0e1d152c354265b6c4ee9f94e4d34502,57,right,male,112,Wrong,1248
0e1d152c354265b6c4ee9f94e4d34502,57,right,male,113,Wrong,3701
0e1d152c354265b6c4ee9f94e4d34502,57,right,male,114,Wrong,1689
0e1d152c354265b6c4ee9f94e4d34502,57,right,male,115,Wrong,1288
0e1d152c354265b6c4ee9f94e4d34502,57,right,male,116,Wrong,1532
0e1d152c354265b6c4ee9f94e4d34502,57,right,male,117,Wrong,3212
0e1d152c354265b6c4ee9f94e4d34502,57,right,male,118,Wrong,1526
0e1d152c354265b6c4ee9f94e4d34502,57,right,male,119,Wrong,951
0e1d152c354265b6c4ee9f94e4d34502,57,right,male,120,Wrong,1684
0e1d152c354265b6c4ee9f94e4d34502,57,right,male,121,Wrong,1678
0e1d152c354265b6c4ee9f94e4d34502,57,right,male,122,Wrong,2079
0e1d152c354265b6c4ee9f94e4d34502,57,right,male,123,Wrong,1728
0e1d152c354265b6c4ee9f94e4d34502,57,right,male,124,Correct,3533
0e1d152c354265b6c4ee9f94e4d34502,57,right,male,125,Wrong,3720
0e1d152c354265b6c4ee9f94e4d34502,57,right,male,126,Wrong,1729
0e1d152c354265b6c4ee9f94e4d34502,57,right,male,127,Wrong,2366
0e1d152c354265b6c4ee9f94e4d34502,57,right,male,128,Wrong,1896
0e1d152c354265b6c4ee9f94e4d34502,57,right,male,129,Wrong,1333
0e1d152c354265b6c4ee9f94e4d34502,57,right,male,130,Wrong,2944
0e1d152c354265b6c4ee9f94e4d34502,57,right,male,131,Wrong,1812
0e1d152c354265b6c4ee9f94e4d34502,57,right,male,132,Wrong,1607
0e1d152c354265b6c4ee9f94e4d34502,57,right,male,133,Correct,2511
0e1d152c354265b6c4ee9f94e4d34502,57,right,male,134,Wrong,1136
10849c3bf6324bddb1c07b33c40f6354,30,right,male,81,Correct,2290
10849c3bf6324bddb1c07b33c40f6354,30,right,male,82,Correct,2387
10849c3bf6324bddb1c07b33c40f6354,30,right,male,83,Correct,3135
